博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
茶咯咖咖,7349063944.0,04月15日 22:44,OPPO R15x,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,日本政府没办法解决吗？这边建议每个赞成的官员多喝点废水，多用废水生活。大家一起努力自我消化嘛～不是说处理过了嘛，自己用试一试啊。 ​
seniorzhao,6132357245.0,04月15日 22:44,微博 weibo.com,,1.0,,5.0,,-,"海洋不是日本的垃圾桶，太平洋不是日本的下水道。日方处理核废水不应让全世界买单。至于你提到日方个别官员称“这些水喝了也没事”，那请他喝了再说。The oceans are not Japan's trash can; and the Pacific Ocean is not Japan's sewer. Japan should not expect the world to pay the bill for its treatment of wastewater. As for the individual Japanese official's remarks that the water is okay to drink, why doesn't he take a sip first? 收起全文d"
冷茶喜欢silence,5271170292.0,04月15日 22:44,荣耀 Play4T Pro,,,,,,#日本政府正式决定福岛核废水排海#,“拯救了半个欧洲，被骂了几十年，把废水排入大海，你们屁都不放一个？” O网页链接 ​
凌ling同学,1670337447.0,04月15日 22:44,微博 weibo.com,,,,,,-,这几天好焦虑，说来有点矫情，日本要往太平洋倾倒几百万吨的放射性核废水，美国上世纪的时候在太平洋某个浅岛上炸了个巨坑填埋了很多核废料，这个世界原来这么烂，某些人真是地球之癌！  ​
HI藤子,1373027640.0,04月14日 18:48,微博视频号,,,1.0,2.0,@潘22老师,#日本核废水我们最应该关注什么# #日本官员称喝核废水没事# 日本政府正式决定要把福岛核电站的废水排入太平洋，恐怕大家都听说过了。此事一出，又有一大批人跳出来洗地说“这批废水很安全”、“全世界都在排放废水入海”了…可在@潘22老师 眼里，事情的重点并不在这个科学问题本身，而在排放核废水这个事实。况且日本人说要“科学”地处理福岛核问题也不是一天两天了，办成啥样儿了大家也都看在眼里。说到底，我不懂核废水处理，我还能不懂你日本政府吗？#如妮所说# #潘妮妮#,【日本政府：核废水入海真的很科学！民众：十年前就上过你的当】 L观视频工作室的微博视频 收起全文d
大海水-族群,1557716541.0,04月15日 22:44,nova5i 2400万AI四摄,,1.0,1.0,1.0,@胡锡进@赵立坚个人微博,-,日本这些官员喝是肯定不会喝，排却是要排的。唯有想尽一切办法阻止它们才是正道，不止于舆论。日政府要倒核废水入海最根本原因是为了省钱。那从“钱”上打痛它，禁止日本食品、药品、护肤品进入中国，并严查日本在中国的汽车、电子、服装等（海外代工、销售的支柱行业），凡发现问题，逮到就重罚。打痛了资本，它就知道省处理核废水的小钱就要丢大钱。@胡锡进 @赵立坚个人微博 收起全文d
任主播,1644703431.0,04月15日 22:44,iPhone客户端,,,,,,-,我准备挑战播一段跟日本决定排核废水相关的英语新闻一想到有核啊原子能啊还有拗口的国际原子能委员会总干事的名字头皮都发麻但我还是决定挑战一下不说了去录视频了 ​
一枚军粉,6203200278.0,04月15日 22:44,微博视频号,,0.0,3.0,1.0,,-,赵立坚说美国身体很诚实“边点赞边禁止”！日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。赵立坚说美国身体很诚实边点赞边禁止日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？ L一枚军粉的微博视频 收起全文d
Z梦为努力浇了水,6217940016.0,04月14日 22:19,搞笑视频超话,,,,,,#春日出道计划#,以我的人格担保，这粪水真的没问题 我叫孙火旺 搞笑视频 L我叫孙火旺的微博视频 ​
一打尤加利,1444159487.0,04月15日 22:43,微博国际版,,,,1.0,,#我们的今日三件好事#,2021.4.151. 回家路上和同小区一个朋友约好晚上来家里和仓鼠玩。晚上玩好仓鼠又一起去楼下玩平衡车，还碰到已经读六年级了、去年前年常一起玩的另一个大哥哥，大家一起玩疯了。2. 晚餐吃八爪鱼和她聊起日本要往太平洋倒核废水，又聊到打仗，她说不能让爸爸当兵打仗，她有方法，就是让爸爸头发留很长，围围巾隐藏喉结，穿女人的衣服这样他就不会呗征兵了。好的。3. 快睡着的时候，爸爸回来了。我听到了，但点点快睡着其实没听到。笨蛋爸爸来推门看我们，见黑灯瞎火没动静，又关上门，不料点点却听到了，叫他进来。抱抱亲亲，安心睡了。 收起全文d
暗月浮沉,1569793572.0,04月15日 21:32,微博 weibo.com,,,,,,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
杨有才扒娱闻,7085529662.0,04月15日 22:43,iPhone X,,,2.0,8.0,,-,吃瓜爆料🍉梁森戴假发，这个样子怎么感觉有点…………张一山膝盖摔伤了，吐槽自己不再是18岁的时候了……啊哈哈哈18岁的你是不是叫刘星任豪道歉关于核废水一事！深表歉意，承诺会做一个合格艺人，对此网友表示一个字“滚”，你想回复什么🤔 ​
本元禅师,6228689857.0,04月15日 22:32,HUAWEI Mate 20,,,5.0,8.0,,#外交部召见日本大使#,【：收回核废水排放入海错误决定】外交部网站4月15日消息：外交部部长助理吴江浩当天召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。资讯点评：日本这个国家一直都是刀与菊的矛盾复合体，所以跟她打交道必须大棒加胡萝卜。福岛核电站事件，日本政府和东电明显处理不力，还不想负责任甩包袱。中国必须钉死不放手，强烈要求中方专家参与监督事件处理。 收起全文d
___Nasa,1753096931.0,04月15日 22:43,iPhone客户端,,,,,,-,持有“核废水对人没有危害”观点的人请他喝一杯核废水他愿意吗？所以有没有害还可以讨论能不能排进大海需要讨论吗？讨论是日本国内几个议员讨论？ ​
成都交通文艺广播,2164096520.0,04月15日 22:43,iPhone客户端,,,,,@人民日报,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。@人民日报 收起全文d
流鹤影,3777688110.0,04月14日 22:19,搞笑视频超话,,,,,,#春日出道计划#,以我的人格担保，这粪水真的没问题 我叫孙火旺 搞笑视频 L我叫孙火旺的微博视频 ​
沙漠胡杨HGD,3223463045.0,04月15日 22:43,微博视频号,,,,,,-,日本官员称核废水“喝了也没事”，赵立坚：请他喝了再说！ L[共同关注]中国外交部 日本处理核废水不应让全世界买单 ​
Action青鸟,6548530359.0,04月15日 22:43,哔哩哔哩移动客户端,,,1.0,,,#bilibili#,【逸语道破】核废水入海危及全球，还有人给日本政府做“文宣”？ UP主: 观察者网 O【逸语道破】核废水入海危及全球，还有人给日本政府做“文宣”？ ​
衝鋒号角,2343014623.0,04月15日 22:43,微博视频号,,6.0,8.0,8.0,@赵立坚个人微博,#赵立坚请日本政客用核废水做饭洗衣#,@赵立坚个人微博 从“二把手”到“眼神杀”，你被这样的赵哥圈粉了么？ 🤗🤗🤗 L衝鋒号角的微博视频 ​
冷云浅,3170533332.0,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
seniorzhao,6132357245.0,04月15日 22:43,微博 weibo.com,,,,2.0,,-,"日方排海工作预计两年后开始，将持续30年，拟排放核废水超过百万吨。排放数量之大、持续时间之长、涉及地域之广、风险等级之高前所未有。Japan plans to start releasing more than 1 million tonnes of wastewater into the sea in two years and that process is expected to last 30 years. The amount, duration, scope of affected areas and the risk level is unprecedented. 收起全文d"
